GEOID,clusterID,GEOID_Numeric,NAME,population_race,race_white_per,race_black_per,race_asian_per,race_amindian_per,race_pacisl_per,race_other_per,race_hisp_per,race_twoplus_per,renter_per,popdense,land_area,miles_b_chts,miles_w_chts,PM_mean,income,nh_type,nh_type_str,miles_biked_walked_total,miles_bike_walked_percapita,nonwhite_per,pop_dens_sqm,geometry
06037117101,1,6037117101,"Census Tract 1171.01, Los Angeles County, California",4796,0.10300250208507089,0.052335279399499585,0.3688490408673895,0.001042535446205171,0.0014595496246872393,0.001042535446205171,0.45579649708090075,0.0164720600500417,0.3368660105980318,6.213924,0.29799945,689.9314,917.5072,8.932610080174037,61034,1,1,1607.4386,0.33516234361968306,0.8969974979149291,16093.9894352154,"list(list(c(-118.467491, -118.467421, -118.46097, -118.458787, -118.45609, -118.457724, -118.461039, -118.467491, 34.235527, 34.242781, 34.242739, 34.242724, 34.242706, 34.235462, 34.235484, 34.235527)))"
06037117102,1,6037117102,"Census Tract 1171.02, Los Angeles County, California",2631,0.2170277461041429,0.04218928164196123,0.13340935005701254,0.0011402508551881414,3.800836183960471e-4,0.005321170657544659,0.5868491068034968,0.013683010262257697,0.22593068035943517,2.547732,0.39872115,366.8318,504.2333,8.653167735380675,74712,1,1,871.0651,0.33107757506651464,0.7829722538958571,6598.596537956413,"list(list(c(-118.454345, -118.451878, -118.453057, -118.45609, -118.458787, -118.46097, -118.467421, -118.467351, -118.458714, -118.454345, 34.249951, 34.249935, 34.246227, 34.242706, 34.242724, 34.242739, 34.242781, 34.250037, 34.24998, 34.249951)))"
06037117201,1,6037117201,"Census Tract 1172.01, Los Angeles County, California",4352,0.1332720588235294,0.05124080882352941,0.1247702205882353,9.191176470588235e-4,0.004595588235294118,0.009880514705882353,0.6606158088235294,0.014705882352941176,0.6649572649572649,5.510598,0.30492458,576.3205,831.3456,9.166780384408922,37953,1,1,1407.6661,0.3234526884191176,0.8667279411764706,14272.381714848963,"list(list(c(-118.472187, -118.467351, -118.467421, -118.467491, -118.472935, -118.472866, -118.472187, 34.250069, 34.250037, 34.242781, 34.235527, 34.235563, 34.242817, 34.250069)))"
06037117202,2,6037117202,"Census Tract 1172.02, Los Angeles County, California",2471,0.30999595305544314,0.04451639012545528,0.25131525698097934,0.0012140833670578712,8.093889113719142e-4,8.093889113719142e-4,0.36867664912990694,0.0226628895184136,0.1134453781512605,1.360854,0.70107313,344.3503,470.243,8.804189475886947,85340,1,1,814.5933,0.32966139214892753,0.6900040469445567,3524.5966422932224,"list(list(c(-118.476188, -118.472187, -118.472866, -118.472935, -118.476326, -118.485061, -118.485027, -118.484993, -118.484924, -118.481699, -118.476188, 34.250095, 34.250069, 34.242817, 34.235563, 34.235585, 34.235642, 34.239297, 34.242897, 34.250151, 34.25013, 34.250095)))"
06037117301,2,6037117301,"Census Tract 1173.01, Los Angeles County, California",3851,0.45209036613866527,0.05037652557777201,0.14256037392884965,0.001817709685795897,0.001038691249026227,7.790184367696703e-4,0.325110360945209,0.02622695403791223,0.11101905550952776,2.891343,0.51425219,523.5367,721.4246,8.737935348721813,79453,1,1,1244.9613,0.3232826019215788,0.5479096338613346,7488.543704597544,"list(list(c(-118.491513, -118.489326, -118.484924, -118.484993, -118.485027, -118.485061, -118.493797, -118.496129, -118.495971, -118.493762, -118.493729, -118.492864, -118.491513, 34.250192, 34.250179, 34.250151, 34.242897, 34.239297, 34.235642, 34.235699, 34.235714, 34.239421, 34.242953, 34.242993, 34.244468, 34.250192)))"
06037117302,1,6037117302,"Census Tract 1173.02, Los Angeles County, California",4914,0.5002035002035002,0.04456654456654457,0.15181115181115182,0.001221001221001221,6.105006105006105e-4,0.002442002442002442,0.27167277167277165,0.027472527472527472,0.2596783799880881,2.394939,0.79221487,658.3361,927.7518,8.846198145241226,73697,1,1,1586.0879,0.3227692104192104,0.49979649979649976,6202.862614785305,"list(list(c(-118.496952, -118.499078, -118.498883, -118.502667, -118.502657, -118.5026, -118.502534, -118.502469, -118.502436, -118.502404, -118.491513, -118.492864, -118.493729, -118.493762, -118.495971, -118.496129, -118.496297, -118.496952, 34.228464, 34.221598, 34.220685, 34.221208, 34.222304, 34.2285, 34.235754, 34.243007, 34.246633, 34.250259, 34.250192, 34.244468, 34.242993, 34.242953, 34.239421, 34.235714, 34.232121, 34.228464)))"
06037117303,1,6037117303,"Census Tract 1173.03, Los Angeles County, California",3512,0.3983485193621868,0.03018223234624146,0.15746013667425968,0.0014236902050113896,0.002562642369020501,0.003416856492027335,0.3917995444191344,0.014806378132118452,0.1393523061825319,1.95049,0.69520515,490.7049,670.2823,8.998574330550857,63256,1,1,1160.9872,0.3305772209567198,0.6016514806378133,5051.746236344768,"list(list(c(-118.485197, -118.492413, -118.494267, -118.499078, -118.496952, -118.496297, -118.496129, -118.493797, -118.485061, -118.485095, -118.48513, -118.485197, 34.22132, 34.221279, 34.220649, 34.221598, 34.228464, 34.232121, 34.235714, 34.235699, 34.235642, 34.232015, 34.228388, 34.22132)))"
06037117404,1,6037117404,"Census Tract 1174.04, Los Angeles County, California",4279,0.3648048609488198,0.04884318766066838,0.16452442159383032,0.0011684973124561813,0.004440289787333489,0.0023369946249123625,0.3902781023603646,0.023603645711614864,0.2562111801242236,2.423456,0.68172517,617.2764,823.1149,9.209563711948753,65583,1,1,1440.3913,0.336618672587053,0.6351951390511802,6276.7229204695495,"list(list(c(-118.483679, -118.485197, -118.48513, -118.485095, -118.485061, -118.476326, -118.472935, -118.47297, -118.473006, -118.473075, -118.483679, 34.221328, 34.22132, 34.228388, 34.232015, 34.235642, 34.235585, 34.235563, 34.231904, 34.228309, 34.221388, 34.221328)))"
06037117405,4,6037117405,"Census Tract 1174.05, Los Angeles County, California",3442,0.033410807669959325,0.035735037768739104,0.01568855316676351,8.715862870424172e-4,0,0.002905287623474724,0.9061592097617664,0.005229517722254503,0.9218950064020487,17.05353,0.07792893,593.3209,1330.277,9.253773059240833,24848,2,2,1923.5979000000002,0.558860517141197,0.9665891923300407,44168.449380737045,"list(list(c(-118.467526, -118.471993, -118.47297, -118.472935, -118.467491, -118.467526, 34.2319, 34.23193, 34.231904, 34.235563, 34.235527, 34.2319)))"
06037117407,4,6037117407,"Census Tract 1174.07, Los Angeles County, California",3636,0.0165016501650165,0.023377337733773377,0.023377337733773377,0,0.0019251925192519251,0.0027502750275027505,0.9287678767876788,0.0033003300330033004,0.9738406658739596,18.33271,0.07657719,643.0203,1406.039,9.396263769694738,29547,2,2,2049.0593,0.5635476622662265,0.9834983498349835,47481.501998179876,"list(list(c(-118.473006, -118.47297, -118.471993, -118.467526, -118.467629, -118.46766, -118.473006, 34.228309, 34.231904, 34.23193, 34.2319, 34.231498, 34.228273, 34.228309)))"
06037117408,4,6037117408,"Census Tract 1174.08, Los Angeles County, California",2830,0.0706713780918728,0.04628975265017668,0.04240282685512368,0,0,0.0049469964664310955,0.8250883392226148,0.01060070671378092,0.8376383763837638,7.51644,0.14537056,515.5172,1093.745,9.5647903761067,35775,2,2,1609.2622,0.568643886925795,0.9293286219081272,19467.49052903146,"list(list(c(-118.469909, -118.473075, -118.473006, -118.46766, -118.467695, -118.467726, -118.469909, 34.221405, 34.221388, 34.228309, 34.228273, 34.224646, 34.221417, 34.221405)))"
06037117510,4,6037117510,"Census Tract 1175.10, Los Angeles County, California",4028,0.044190665342601784,0.03450844091360477,0.07720953326713009,0,7.447864945382324e-4,0.003475670307845084,0.8339126117179742,0.005958291956305859,0.8220164609053497,12.18413,0.12764306,705.0727,1557.252,9.157560718091846,35952,2,2,2262.3247,0.5616496276067527,0.9558093346573981,31556.748952900376,"list(list(c(-118.467491, -118.461039, -118.457724, -118.45925, -118.467526, -118.467491, 34.235527, 34.235484, 34.235462, 34.231846, 34.2319, 34.235527)))"
06037117520,4,6037117520,"Census Tract 1175.20, Los Angeles County, California",4052,0.038005923000987166,0.04096742349457058,0.048617966436327736,0.0012339585389930898,0.0029615004935834156,0.0029615004935834156,0.859822309970385,0.005429417571569595,0.8043956043956044,12.59578,0.12420714,700.2872,1591.687,9.17981781222956,32250,2,2,2291.9741999999997,0.5656402270483711,0.9619940769990128,32622.923287662852,"list(list(c(-118.459225, -118.462853, -118.463414, -118.46766, -118.467629, -118.467526, -118.45925, -118.459225, 34.228134, 34.228166, 34.228245, 34.228273, 34.231498, 34.2319, 34.231846, 34.228134)))"
06037117530,4,6037117530,"Census Tract 1175.30, Los Angeles County, California",5641,0.051054777521716006,0.030668321219641907,0.1542279737635171,8.863676653075696e-4,1.772735330615139e-4,0.0028363765289842226,0.7502215919163269,0.009927317851444779,0.7300405953991881,10.35922,0.21024769,1007.821,2207.809,9.354805074331257,40872,2,2,3215.63,0.570046091118596,0.948945222478284,26830.259110100094,"list(list(c(-118.459766, -118.459598, -118.467726, -118.467695, -118.46766, -118.463414, -118.462853, -118.459225, -118.459394, -118.459766, 34.224705, 34.221463, 34.221417, 34.224646, 34.228273, 34.228245, 34.228166, 34.228134, 34.227309, 34.224705)))"
06037119001,1,6037119001,"Census Tract 1190.01, Los Angeles County, California",4038,0.09707776126795443,0.007677067855373947,0.16840019811788015,0.001733531451213472,2.4764735017335313e-4,0.004457652303120356,0.7048043585933631,0.015601783060921248,0.17317845828933473,3.997648,0.38999949,567.5454,788.1619,9.309975496485997,71000,1,1,1355.7073,0.3357373204556711,0.9029222387320457,10353.85969350883,"list(list(c(-118.419775, -118.416704, -118.416031, -118.409744, -118.41012, -118.418296, -118.420324, -118.423185, -118.426337, -118.421254, -118.419775, 34.236111, 34.23835, 34.238843, 34.233398, 34.233126, 34.22722, 34.22564, 34.228343, 34.231323, 34.235032, 34.236111)))"
06037119002,1,6037119002,"Census Tract 1190.02, Los Angeles County, California",7210,0.05312066574202497,0.0048543689320388345,0.06685159500693481,0.0012482662968099861,8.321775312066575e-4,0.0018030513176144243,0.8646324549237171,0.00665742024965326,0.29873417721518986,4.298178,0.64766902,1020.796,1392.119,9.254003321156455,54741,1,1,2412.915,0.3346622746185853,0.946879334257975,11132.229236470195,"list(list(c(-118.428638, -118.425522, -118.422332, -118.416031, -118.416704, -118.419775, -118.421254, -118.424398, -118.427549, -118.430718, -118.433865, -118.437017, -118.440163, -118.435143, -118.434914, -118.431742, -118.428638, 34.250764, 34.24782, 34.244804, 34.238843, 34.23835, 34.236111, 34.235032, 34.238017, 34.240998, 34.243965, 34.246949, 34.24993, 34.252911, 34.256574, 34.256741, 34.253736, 34.250764)))"
06037119201,1,6037119201,"Census Tract 1192.01, Los Angeles County, California",4137,0.06429780033840947,0.011360889533478366,0.05221174764321972,0.001692047377326565,0.00048344210780759005,2.4172105390379503e-4,0.8639110466521635,0.005801305293691081,0.23582766439909297,4.366817,0.36578239,586.2344,800.993,8.908364715503993,51620,1,1,1387.2274000000002,0.33532206913222146,0.9357021996615905,11310.003196162614,"list(list(c(-118.440163, -118.437017, -118.433865, -118.438945, -118.443504, -118.445304, -118.445849, -118.448165, -118.441967, -118.440163, 34.252911, 34.24993, 34.246949, 34.24324, 34.239911, 34.242633, 34.243478, 34.247071, 34.251595, 34.252911)))"
06037119202,1,6037119202,"Census Tract 1192.02, Los Angeles County, California",4707,0.05035054174633524,0.014659018483110261,0.03760356915232632,6.373486297004461e-4,0,0.0014871468026343743,0.8899511366050563,0.0053112385808370514,0.3211538461538462,4.911285,0.37004226,661.747,903.7823,8.844552732749186,47146,1,1,1565.5293,0.3325959847036329,0.9496494582536648,12720.168772074843,"list(list(c(-118.443257, -118.443008, -118.442164, -118.44202, -118.440834, -118.439686, -118.434914, -118.435143, -118.440163, -118.441967, -118.448165, -118.449103, -118.450538, -118.442999, -118.444018, -118.443257, 34.262718, 34.263425, 34.264657, 34.26484, 34.26298, 34.261328, 34.256741, 34.256574, 34.252911, 34.251595, 34.247071, 34.24849, 34.250619, 34.256122, 34.259295, 34.262718)))"
06037119310,4,6037119310,"Census Tract 1193.10, Los Angeles County, California",3871,0.10979075174373547,0.04210798243347972,0.14440712994058383,5.166623611469904e-4,0.0010333247222939809,0.0025833118057349523,0.6892275897700852,0.01033324722293981,0.46972477064220186,9.104272,0.16416485,673.9507,1500.995,8.923482764581715,60063,2,2,2174.9456999999998,0.5618562903642469,0.8902092482562646,23579.95636702985,"list(list(c(-118.451878, -118.451284, -118.450538, -118.449103, -118.448165, -118.445849, -118.445304, -118.45024, -118.45609, -118.453057, -118.451878, 34.249935, 34.250077, 34.250619, 34.24849, 34.247071, 34.243478, 34.242633, 34.242667, 34.242706, 34.246227, 34.249935)))"
06037119320,1,6037119320,"Census Tract 1193.20, Los Angeles County, California",4694,0.06753302087771623,0.04345973583297827,0.1768214742224116,6.391137622496804e-4,6.391137622496804e-4,0.002343417128248828,0.6962079250106519,0.012356199403493822,0.7024128686327078,9.649779,0.187814,665.6492,897.8366,9.058445310504837,43397,1,1,1563.4858,0.3330817639539838,0.9324669791222838,24992.812037441297,"list(list(c(-118.45024, -118.450245, -118.45025, -118.453549, -118.457724, -118.45609, -118.45024, 34.242667, 34.239038, 34.23541, 34.235433, 34.235462, 34.242706, 34.242667)))"
06037119340,3,6037119340,"Census Tract 1193.40, Los Angeles County, California",3884,0.022142121524201853,0.019824922760041195,0.012873326467559218,2.5746652935118434e-4,0,0.001544799176107106,0.9407826982492276,0.0025746652935118436,0.9826652221018418,31.79723,0.04716199,700.4165,1471.199,9.16381542822894,34727,2,2,2171.6155,0.5591183058702368,0.9778578784757981,82354.45535695164,"list(list(c(-118.45025, -118.450254, -118.450254, -118.453549, -118.453549, -118.45025, 34.23541, 34.233134, 34.231784, 34.231807, 34.235433, 34.23541)))"
06037119341,4,6037119341,"Census Tract 1193.41, Los Angeles County, California",2719,0.09635895549834499,0.03457153365207797,0.3004781169547628,3.677822728944465e-4,0.0033100404560500183,0.002206693637366679,0.5457888929753586,0.016917984553144538,0.587467362924282,8.330602,0.12601873,495.6345,1089.226,9.168696521114727,45202,2,2,1584.8605000000002,0.582883596910629,0.903641044501655,21576.157766389173,"list(list(c(-118.440421, -118.45025, -118.450245, -118.44475, -118.443504, -118.44115, -118.441045, -118.440421, 34.235343, 34.23541, 34.239038, 34.239001, 34.239911, 34.236352, 34.236194, 34.235343)))"
06037119342,4,6037119342,"Census Tract 1193.42, Los Angeles County, California",3180,0.04748427672955975,0.03522012578616352,0.1,0.0031446540880503146,0,0.005660377358490566,0.8022012578616352,0.006289308176100629,0.5378151260504201,14.51531,0.08458688,573.9695,1266.241,9.146627599910154,44278,2,2,1840.2105000000001,0.5786825471698114,0.9525157232704402,37594.482737748454,"list(list(c(-118.450245, -118.45024, -118.445304, -118.443504, -118.44475, -118.450245, 34.239038, 34.242667, 34.242633, 34.239911, 34.239001, 34.239038)))"
06037119400,1,6037119400,"Census Tract 1194, Los Angeles County, California",4987,0.07720072187687989,0.012833366753559254,0.07539602967716062,0.0032083416883898134,8.020854220974534e-4,0.00481251253258472,0.817926609183878,0.007820332865450171,0.18841911764705882,4.463479,0.4313881,710.8007,967.0895,9.037614103298862,72434,1,1,1677.8902,0.3364528173250451,0.92279927812312,11560.355976439776,"list(list(c(-118.438632, -118.440421, -118.441045, -118.44115, -118.443504, -118.438945, -118.433865, -118.430718, -118.427549, -118.432641, -118.437318, -118.438584, -118.438632, 34.23292, 34.235343, 34.236194, 34.236352, 34.239911, 34.24324, 34.246949, 34.243965, 34.240998, 34.237282, 34.233869, 34.232945, 34.23292)))"
06037119700,1,6037119700,"Census Tract 1197, Los Angeles County, California",5045,0.26798810703667,0.014866204162537165,0.222398414271556,0.0015857284440039642,0.0011892963330029733,0.0019821605550049554,0.47413280475718533,0.015857284440039643,0.21020092735703247,3.914898,0.49755713,686.9073,959.6683,9.39088789731986,56458,1,1,1646.5756000000001,0.3263777205153618,0.73201189296333,10139.539152016574,"list(list(c(-118.420324, -118.422619, -118.422686, -118.423154, -118.426252, -118.426702, -118.428709, -118.428714, -118.428716, -118.428804, -118.428805, -118.428807, -118.42974, -118.432899, -118.426337, -118.423185, -118.420324, 34.22564, 34.221661, 34.221462, 34.219848, 34.208954, 34.207345, 34.207746, 34.215579, 34.217758, 34.219846, 34.221662, 34.222382, 34.223552, 34.226535, 34.231323, 34.228343, 34.22564)))"
06037119800,1,6037119800,"Census Tract 1198, Los Angeles County, California",6108,0.0892272429600524,0.010150622134905042,0.1101833660772757,8.185985592665357e-4,4.911591355599214e-4,0.0013097576948264572,0.7819253438113949,0.005893909626719057,0.24335965541995694,4.941244,0.47727094,862.9818,1188.3,9.128152952256364,53602,1,1,2051.2817999999997,0.33583526522593315,0.9107727570399476,12797.762210286677,"list(list(c(-118.421254, -118.426337, -118.432899, -118.434401, -118.43611, -118.438632, -118.438584, -118.437318, -118.432641, -118.427549, -118.424398, -118.421254, 34.235032, 34.231323, 34.226535, 34.227955, 34.229571, 34.23292, 34.232945, 34.233869, 34.237282, 34.240998, 34.238017, 34.235032)))"
06037119900,1,6037119900,"Census Tract 1199, Los Angeles County, California",4940,0.11680161943319838,0.013157894736842105,0.21234817813765183,8.097165991902834e-4,2.0242914979757084e-4,0.003036437246963563,0.6404858299595142,0.013157894736842105,0.24201680672268908,4.694849,0.40626327,897.1775,1946.391,9.269334811053865,67083,2,2,2843.5685000000003,0.5756211538461539,0.8831983805668017,12159.602811250941,"list(list(c(-118.445171, -118.446844, -118.448071, -118.441256, -118.440677, -118.440068, -118.438632, -118.43611, -118.434401, -118.435846, -118.437326, -118.436638, -118.440434, -118.443417, -118.443997, -118.445171, 34.226383, 34.228674, 34.233146, 34.233184, 34.232786, 34.232456, 34.23292, 34.229571, 34.227955, 34.227133, 34.226437, 34.221642, 34.221622, 34.221606, 34.224845, 34.226383)))"
06037120010,4,6037120010,"Census Tract 1200.10, Los Angeles County, California",2844,0.07665260196905767,0.020745428973277073,0.09634317862165963,7.032348804500703e-4,0.004571026722925457,0.005625879043600563,0.7791842475386779,0.01617440225035162,0.4128166915052161,5.133741,0.21389366,525.3044,1138.308,9.220813681030274,53311,2,2,1663.6124,0.5849551336146273,0.9233473980309422,13296.326782196349,"list(list(c(-118.458223, -118.458307, -118.466122, -118.466125, -118.46629, -118.467726, -118.459598, -118.459396, -118.458936, -118.458223, 34.21354, 34.213556, 34.215094, 34.217632, 34.217946, 34.221417, 34.221463, 34.219959, 34.217895, 34.21354)))"
06037120020,1,6037120020,"Census Tract 1200.20, Los Angeles County, California",4057,0.050036973132856793,0.02070495439980281,0.151589844712842,0.0029578506285432584,0,0.0027113630761646536,0.7641114123736751,0.007887601676115356,0.8028846153846154,7.547107,0.20755193,576.0782,774.2969,9.313270938062589,29716,1,1,1350.3751000000002,0.33285065319201385,0.9499630268671432,19546.915318975836,"list(list(c(-118.455289, -118.453552, -118.448771, -118.448769, -118.455289, -118.455287, -118.448683, -118.448683, -118.458223, -118.458936, -118.459396, -118.459598, -118.455289, 34.221487, 34.221496, 34.221523, 34.217949, 34.217914, 34.213298, 34.211914, 34.2117, 34.21354, 34.217895, 34.219959, 34.221463, 34.221487)))"
06037120030,4,6037120030,"Census Tract 1200.30, Los Angeles County, California",2675,0.027289719626168225,0.0029906542056074765,0.03700934579439252,3.7383177570093456e-4,7.476635514018691e-4,3.7383177570093456e-4,0.9282242990654206,0.0029906542056074765,0.9310344827586207,7.45917,0.13846358,475.4647,1051.132,9.306564400718555,38915,2,2,1526.5967,0.570690355140187,0.9727102803738319,19319.159594169094,"list(list(c(-118.455289, -118.448769, -118.448683, -118.455287, -118.455289, 34.217914, 34.217949, 34.211914, 34.213298, 34.217914)))"
06037120103,3,6037120103,"Census Tract 1201.03, Los Angeles County, California",3287,0.02251292972315181,0.028901734104046242,0.023425616063279586,0,0,0.0018253726802555522,0.9190751445086706,0.0042592029205962886,0.9433249370277078,23.73457,0.05347129,579.1702,1246.69,9.208001894666658,36802,2,2,1825.8602,0.5554792211743231,0.9774870702768483,61472.240523839995,"list(list(c(-118.449692, -118.453549, -118.453549, -118.450254, -118.450154, -118.449692, 34.226515, 34.228096, 34.231807, 34.231784, 34.227736, 34.226515)))"
06037120104,4,6037120104,"Census Tract 1201.04, Los Angeles County, California",2310,0.07965367965367966,0.05454545454545454,0.15497835497835497,0.0012987012987012987,4.329004329004329e-4,8.658008658008658e-4,0.6922077922077922,0.016017316017316017,0.8856749311294766,5.089373,0.17524676,421.2045,890.6848,9.345215088234022,34134,2,2,1311.8893,0.5679174458874459,0.9203463203463202,13181.413453806506,"list(list(c(-118.449692, -118.449295, -118.448773, -118.445973, -118.443997, -118.443417, -118.445948, -118.447651, -118.448771, -118.453552, -118.453551, -118.453549, -118.449692, 34.226515, 34.225969, 34.224765, 34.224781, 34.224845, 34.221606, 34.221592, 34.221583, 34.221523, 34.221496, 34.224739, 34.228096, 34.226515)))"
06037120105,4,6037120105,"Census Tract 1201.05, Los Angeles County, California",2812,0.09957325746799431,0.01849217638691323,0.14331436699857752,0.0010668563300142249,3.5561877667140827e-4,0.004267425320056899,0.7265291607396871,0.006401137980085348,0.6421686746987951,5.104495,0.21269867,495.3185,1086.873,9.185954855922052,33191,2,2,1582.1915,0.5626570056899004,0.9004267425320057,13220.581021968777,"list(list(c(-118.448773, -118.449295, -118.449692, -118.450154, -118.450254, -118.450254, -118.45025, -118.440421, -118.438632, -118.440068, -118.440677, -118.441256, -118.448071, -118.446844, -118.445171, -118.443997, -118.445973, -118.448773, 34.224765, 34.225969, 34.226515, 34.227736, 34.231784, 34.233134, 34.23541, 34.235343, 34.23292, 34.232456, 34.232786, 34.233184, 34.233146, 34.228674, 34.226383, 34.224845, 34.224781, 34.224765)))"
06037120106,4,6037120106,"Census Tract 1201.06, Los Angeles County, California",4417,0.046637989585691646,0.0210550147158705,0.14127235680326014,6.791940230925968e-4,0.0011319900384876612,0.003395970115462984,0.7758659723794431,0.00996151233869142,0.9284436493738819,21.45487,0.0794884,787.0562,1686.717,9.40943542904324,31624,2,2,2473.7732,0.5600573239755491,0.9533620104143085,55567.85644194625,"list(list(c(-118.459766, -118.453551, -118.453552, -118.455289, -118.459598, -118.459766, 34.224705, 34.224739, 34.221496, 34.221487, 34.221463, 34.224705)))"
06037120107,4,6037120107,"Census Tract 1201.07, Los Angeles County, California",3818,0.05316919853326349,0.020429544264012573,0.05290728129910948,0.0013095861707700367,0,0.0026191723415400735,0.858040859088528,0.011524358302776323,0.9136690647482014,18.85972,0.0781633,645.4363,1455.873,9.312538667519886,30815,2,2,2101.3093,0.5503691199580932,0.9468308014667365,48846.453514628985,"list(list(c(-118.459766, -118.459394, -118.459225, -118.453549, -118.453551, -118.459766, 34.224705, 34.227309, 34.228134, 34.228096, 34.224739, 34.224705)))"
06037120108,4,6037120108,"Census Tract 1201.08, Los Angeles County, California",4838,0.062215791649441916,0.03782554774700289,0.06407606448945845,0.0033071517155849523,0.0014468788755684168,0.003927242662257131,0.8218272013228607,0.005374121537825548,0.6075533661740559,12.85184,0.14534585,859.821,1890.242,9.178235920992764,39054,2,2,2750.063,0.5684297230260439,0.9377842083505581,33286.12409642243,"list(list(c(-118.453549, -118.459225, -118.45925, -118.457724, -118.453549, -118.453549, -118.453549, 34.228096, 34.228134, 34.231846, 34.235462, 34.235433, 34.231807, 34.228096)))"
06037120300,1,6037120300,"Census Tract 1203, Los Angeles County, California",5531,0.16235762068342072,0.015548725366118243,0.19435906707647804,0.0021695895859699874,3.615982643283312e-4,0.0018079913216416561,0.6112818658470439,0.012113541854999096,0.3148148148148148,3.218205,0.66357836,779.581,1076.206,9.595336804599881,66895,1,1,1855.7869999999998,0.3355246790815404,0.8376423793165793,8335.112073274962,"list(list(c(-118.436638, -118.436566, -118.434807, -118.434633, -118.434612, -118.434004, -118.43097, -118.430969, -118.431065, -118.440292, -118.448683, -118.448683, -118.448769, -118.448771, -118.447651, -118.445948, -118.443417, -118.440434, -118.436638, 34.221642, 34.219963, 34.21739, 34.216958, 34.21565, 34.21296, 34.212158, 34.210722, 34.208194, 34.210004, 34.2117, 34.211914, 34.217949, 34.221523, 34.221583, 34.221592, 34.221606, 34.221622, 34.221642)))"
06037120400,1,6037120400,"Census Tract 1204, Los Angeles County, California",6272,0.17697704081632654,0.02806122448979592,0.20455994897959184,0.0015943877551020409,0.001913265306122449,0.002232142857142857,0.5669642857142857,0.017697704081632654,0.6639260020554985,5.88461,0.41151967,1123.505,2443.094,9.543048669986133,42813,2,2,3566.599,0.5686541772959184,0.8230229591836734,15241.069764660338,"list(list(c(-118.428805, -118.428804, -118.428716, -118.428714, -118.428709, -118.431065, -118.430969, -118.43097, -118.434004, -118.434612, -118.434633, -118.434807, -118.436566, -118.436638, -118.437326, -118.435846, -118.434401, -118.432899, -118.42974, -118.428807, -118.428805, 34.221662, 34.219846, 34.217758, 34.215579, 34.207746, 34.208194, 34.210722, 34.212158, 34.21296, 34.21565, 34.216958, 34.21739, 34.219963, 34.221642, 34.226437, 34.227133, 34.227955, 34.226535, 34.223552, 34.222382, 34.221662
)))"
06037121010,1,6037121010,"Census Tract 1210.10, Los Angeles County, California",4989,0.24113048707155743,0.009821607536580478,0.10483062738023652,0.0032070555221487274,0,0.0036079374624173183,0.6263780316696733,0.01102425335738625,0.33996815286624205,2.599017,0.74115092,702.4192,959.0275,9.418179227121222,62113,1,1,1661.4467,0.3330219883744237,0.7588695129284426,6731.4225286261535,"list(list(c(-118.408419, -118.409199, -118.40957, -118.410027, -118.410904, -118.410423, -118.409606, -118.41012, -118.409744, -118.404128, -118.403277, -118.397429, -118.395853, -118.394278, -118.39652, -118.39652, -118.396519, -118.403069, -118.408419, 34.215727, 34.218604, 34.219972, 34.221658, 34.225743, 34.227871, 34.229909, 34.233126, 34.233398, 34.231691, 34.231554, 34.226023, 34.224534, 34.223046, 34.220722, 34.219347, 34.21572, 34.215725, 34.215727)))"
06037121020,4,6037121020,"Census Tract 1210.20, Los Angeles County, California",3741,0.2678428227746592,0.015771184175354183,0.09863672814755413,0.0010692328254477412,2.673082063619353e-4,0.00400962309542903,0.5963646083934777,0.01603849238171612,0.45271629778672035,4.536674,0.31838487,693.5123,1477.265,9.834238580444403,45781,2,2,2170.7773,0.5802665864742048,0.7321571772253408,11749.930202399379,"list(list(c(-118.405251, -118.405443, -118.405864, -118.406385, -118.408419, -118.403069, -118.396519, -118.396518, -118.396517, -118.405251, 34.208479, 34.207129, 34.206434, 34.208256, 34.215727, 34.215725, 34.21572, 34.212095, 34.20847, 34.208479)))"
06037121101,4,6037121101,"Census Tract 1211.01, Los Angeles County, California",2932,0.17189631650750342,0.019781718963165076,0.09686221009549795,0.0017053206002728514,6.821282401091405e-4,0.001364256480218281,0.6957708049113234,0.011937244201909959,0.5973303670745272,6.208326,0.18234409,539.8669,1150.177,9.782500538704204,51104,2,2,1690.0439,0.5764133356070941,0.8281036834924966,16079.490155123756,"list(list(c(-118.362163, -118.362856, -118.363507, -118.366551, -118.371787, -118.366144, -118.366475, -118.365326, -118.359213, -118.359691, -118.360623, -118.362163, 34.221864, 34.221903, 34.221939, 34.22211, 34.22357, 34.227732, 34.22992, 34.228703, 34.222386, 34.221554, 34.221748, 34.221864)))"
