OBJECTID,GEOID10,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
1250,06037231600,1524,1042,937800.000000000000000,10.905799865722656,11.158622741699219,0.252822875976562,11.016772303151077,0.048828953408586,11479.476739883422852
1251,06037291120,1525,751,675900.000000000000000,10.705647468566895,11.066430091857910,0.360782623291016,10.896667814445241,0.060021765490274,8183.397528648376465
1252,06037125310,1526,1172,1054800.000000000000000,10.769642829895020,11.299222946166992,0.529580116271973,11.015566493057147,0.108491554296841,12910.243929862976074
1253,06037291130,1527,1363,1226700.000000000000000,10.739404678344727,11.358533859252930,0.619129180908203,11.170359263766450,0.139127689635968,15225.199676513671875
1254,06037124600,1528,1214,1092600.000000000000000,9.729006767272949,10.557946205139160,0.828939437866211,10.194531626913458,0.218448841515163,12376.161395072937012
1255,06037540400,1529,369,332100.000000000000000,10.647354125976562,11.128882408142090,0.481528282165527,10.933890673526257,0.178053979334697,4034.605658531188965
1256,06037535607,1530,1042,937800.000000000000000,10.615942001342773,11.183206558227539,0.567264556884766,10.920053958892822,0.142147591389398,11378.696225166320801
1257,06037124000,1531,1517,1365300.000000000000000,10.304864883422852,11.134566307067871,0.829701423645020,10.662737508785119,0.194290206233359,16175.372800827026367
1258,06037532700,1532,873,785700.000000000000000,10.644009590148926,10.921188354492188,0.277178764343262,10.756397690833094,0.057869507235570,9390.335184097290039
1259,06037540502,1533,665,598500.000000000000000,10.498021125793457,10.784154891967773,0.286133766174316,10.643087275225417,0.071526005593891,7077.653038024902344
1260,06037540202,1534,843,758700.000000000000000,9.952852249145508,10.644213676452637,0.691361427307129,10.290172610842884,0.135154408047709,8674.615510940551758
1261,06037540501,1535,1520,1368000.000000000000000,10.401694297790527,11.240659713745117,0.838965415954590,10.923718926153684,0.234929941128283,16604.052767753601074
1262,06037540201,1536,294,264600.000000000000000,10.511841773986816,11.096409797668457,0.584568023681641,10.848523535696017,0.160766650198333,3189.465919494628906
1263,06037532400,1537,14361,12924900.000000000000000,8.990086555480957,11.628726959228516,2.638640403747559,10.608820626018655,0.505197972169019,152353.273010253906250
1264,06037402801,1538,2002,1801800.000000000000000,8.830401420593262,9.189839363098145,0.359437942504883,9.021819588187691,0.077011857208487,18061.682815551757812
1265,06037402502,1539,1638,1474200.000000000000000,8.475418090820312,9.208062171936035,0.732644081115723,8.704092740721464,0.156060973048877,14257.303909301757812
1266,06037402402,1540,5675,5107500.000000000000000,9.016090393066406,10.166608810424805,1.150518417358398,9.546992460410500,0.241034354042299,54179.182212829589844
1267,06037402403,1541,2199,1979100.000000000000000,8.854135513305664,9.971055984497070,1.116920471191406,9.390862426740465,0.309839158922160,20650.506476402282715
1268,06037402902,1542,2015,1813500.000000000000000,8.406117439270020,9.519364356994629,1.113246917724609,8.862405047168211,0.271646462166219,17857.746170043945312
1269,06037402404,1543,3671,3303900.000000000000000,8.887866973876953,11.418844223022461,2.530977249145508,9.643097502371493,0.481875979995116,35399.810931205749512
1270,06037403303,1544,4794,4314600.000000000000000,8.857478141784668,10.389714241027832,1.532236099243164,9.636437766393822,0.376878707009336,46197.082652091979980
1271,06037403000,1545,2685,2416500.000000000000000,8.343000411987305,9.519998550415039,1.176998138427734,8.837870007875468,0.297837113150611,23729.680971145629883
1272,06037192420,1546,351,315900.000000000000000,10.752302169799805,11.086738586425781,0.334436416625977,10.875988338068339,0.071080459967662,3817.471906661987305
1273,06037192410,1547,756,680400.000000000000000,10.495176315307617,11.133990287780762,0.638813972473145,10.865622910242232,0.104851221860292,8214.410920143127441
1274,06037192510,1548,383,344700.000000000000000,10.738983154296875,11.372588157653809,0.633605003356934,10.884430603943668,0.137048334631920,4168.736921310424805
1275,06037192520,1549,346,311400.000000000000000,10.685087203979492,11.420575141906738,0.735487937927246,11.023518920633835,0.241544663578406,3814.137546539306641
1276,06037192610,1550,402,361800.000000000000000,11.008975028991699,11.419383049011230,0.410408020019531,11.359437498880263,0.050361378618325,4566.493874549865723
1277,06037195400,1551,1133,1019700.000000000000000,9.850054740905762,11.217681884765625,1.367627143859863,10.707197855977180,0.248231105994606,12131.255170822143555
1278,06037192700,1552,539,485100.000000000000000,10.733279228210449,11.416995048522949,0.683715820312500,11.303577104614485,0.135735586214778,6092.628059387207031
1279,06037194300,1553,2723,2450700.000000000000000,9.041147232055664,11.274394035339355,2.233246803283691,10.474738180221463,0.543983198080317,28522.712064743041992
1280,06037192620,1554,291,261900.000000000000000,10.821147918701172,11.394752502441406,0.573604583740234,11.148780799813286,0.202893859273583,3244.295212745666504
1281,06037195600,1555,585,526500.000000000000000,10.666276931762695,11.142717361450195,0.476440429687500,10.891893285767646,0.099486894321035,6371.757572174072266
1282,06037195100,1556,2105,1894500.000000000000000,9.693175315856934,11.332436561584473,1.639261245727539,10.537675515489736,0.450705705836584,22181.806960105895996
1283,06037570001,1557,1698,1528200.000000000000000,9.512043952941895,10.080796241760254,0.568752288818359,9.840127188971241,0.133083919399228,16708.535966873168945
1284,06037570902,1558,1144,1029600.000000000000000,9.708515167236328,10.194764137268066,0.486248970031738,9.946176929073735,0.112594760022517,11378.426406860351562
1285,06037570702,1559,751,675900.000000000000000,9.620809555053711,10.060887336730957,0.440077781677246,9.829644702245965,0.112336892145098,7382.063171386718750
1286,06037570701,1560,1969,1772100.000000000000000,9.603629112243652,10.115079879760742,0.511450767517090,9.880883852802237,0.102176594291518,19455.460306167602539
1287,06037571101,1561,1468,1321200.000000000000000,9.556262016296387,10.461702346801758,0.905440330505371,10.131012069431897,0.204708566194375,14872.325717926025391
1288,06037571300,1562,2324,2091600.000000000000000,9.042439460754395,10.044026374816895,1.001586914062500,9.622850862099259,0.286790495687304,22363.505403518676758
1289,06037570003,1563,1286,1157400.000000000000000,9.293167114257812,9.918310165405273,0.625143051147461,9.639823083002497,0.142798001212745,12396.812484741210938
1290,06037571102,1564,1384,1245600.000000000000000,9.555316925048828,10.514897346496582,0.959580421447754,9.994798286112747,0.175619701833167,13832.800827980041504
1291,06037555211,1565,893,803700.000000000000000,9.893584251403809,10.640816688537598,0.747232437133789,10.307448270740061,0.208520260925919,9204.551305770874023
1292,06037570202,1566,1739,1565100.000000000000000,9.124650955200195,10.627381324768066,1.502730369567871,10.124702186540601,0.458903883659732,17606.857102394104004
1293,06037503802,1567,1467,1320300.000000000000000,8.687416076660156,9.406835556030273,0.719419479370117,8.998764158351614,0.157585729573129,13201.187020301818848
1294,06037503801,1568,1447,1302300.000000000000000,8.873064994812012,9.606293678283691,0.733228683471680,9.220150874414029,0.166891906070619,13341.558315277099609
1295,06037503902,1569,5770,5193000.000000000000000,8.869173049926758,10.403560638427734,1.534387588500977,9.624618555065664,0.420880497589874,55534.049062728881836
1296,06037504002,1570,1696,1526400.000000000000000,8.771608352661133,9.472105979919434,0.700497627258301,9.164918594765213,0.181250321108929,15543.701936721801758
1297,06037503901,1571,1011,909900.000000000000000,9.044911384582520,9.595494270324707,0.550582885742188,9.360348647709063,0.144161620493055,9463.312482833862305
1298,06037480102,1572,1370,1233000.000000000000000,9.933399200439453,11.348462104797363,1.415062904357910,10.581163332584131,0.341321648164910,14496.193765640258789
1299,06037504101,1573,1351,1215900.000000000000000,9.206931114196777,9.554525375366211,0.347594261169434,9.371224759156222,0.073284163179060,12660.524649620056152
1300,06037980002,1574,7084,6375600.000000000000000,9.475913047790527,10.697847366333008,1.221934318542480,10.034489189817837,0.205033120071851,71084.321420669555664
1301,06037980001,1575,2433,2189700.000000000000000,9.694390296936035,10.881367683410645,1.186977386474609,10.395408605284716,0.232432123947842,25292.029136657714844
1302,06037930301,1576,165437,148893300.000000000000000,5.547166347503662,11.044801712036133,5.497635364532471,7.236366262002821,0.816600730456138,1197162.725286960601807
1303,06037188201,1581,852,766800.000000000000000,10.835972785949707,11.805326461791992,0.969353675842285,11.270503334036455,0.250337399342365,9602.468840599060059
1304,06037187101,1582,868,781200.000000000000000,10.080166816711426,11.361910820007324,1.281744003295898,10.675357149493310,0.287079553083951,9266.210005760192871
1305,06037186404,1583,444,399600.000000000000000,9.972970962524414,10.445435523986816,0.472464561462402,10.161150573610186,0.096017450347137,4511.550854682922363
1306,06037186403,1584,593,533700.000000000000000,10.068394660949707,10.877450942993164,0.809056282043457,10.520480771892991,0.224007765050031,6238.645097732543945
1307,06037186302,1585,1857,1671300.000000000000000,10.107339859008789,11.187250137329102,1.079910278320312,10.698169166449905,0.307817014594473,19866.500142097473145
1308,06037186203,1586,938,844200.000000000000000,10.473446846008301,11.735970497131348,1.262523651123047,11.162640680382246,0.255729249280509,10470.556958198547363
1309,06037186202,1587,448,403200.000000000000000,10.827162742614746,11.658025741577148,0.830862998962402,11.088353327342443,0.175230637792227,4967.582290649414062
1310,06037271802,1588,639,575100.000000000000000,10.432679176330566,10.882292747497559,0.449613571166992,10.634423545455336,0.100322394767061,6795.396645545959473
1311,06037272100,1589,1332,1198800.000000000000000,9.591664314270020,10.470356941223145,0.878692626953125,10.007336605060566,0.205432712687229,13329.772357940673828
1312,06037272302,1590,560,504000.000000000000000,10.248911857604980,10.588973045349121,0.340061187744141,10.418294308866773,0.082664095547877,5834.244812965393066
1313,06037272301,1591,674,606600.000000000000000,10.471703529357910,11.098111152648926,0.626407623291016,10.743285206022177,0.146737007426824,7240.974228858947754
1314,06037139802,1592,5932,5338800.000000000000000,4.838085651397705,8.271082878112793,3.432997226715088,6.896504212615462,0.626400987401986,40910.062989234924316
1315,06037185320,1593,640,576000.000000000000000,9.596295356750488,11.040579795837402,1.444284439086914,10.230813945829869,0.388619604049406,6547.720925331115723
1316,06037139801,1594,4076,3668400.000000000000000,5.895711421966553,8.311465263366699,2.415753841400146,7.254167616542820,0.647609571511524,29567.987205028533936
1317,06037135102,1595,1884,1695600.000000000000000,7.998166084289551,8.885748863220215,0.887582778930664,8.427902735722293,0.264069445651115,15878.168754100799561
1318,06037139702,1596,8886,7997400.000000000000000,5.305408000946045,9.966980934143066,4.661572933197021,8.361958569619615,1.004632238979233,74304.363849639892578
1319,06037700300,1597,674,606600.000000000000000,10.497843742370605,11.059100151062012,0.561256408691406,10.723148108236160,0.121714669277893,7227.401824951171875
1320,06037113213,1598,1453,1307700.000000000000000,7.807018756866455,8.526981353759766,0.719962596893311,8.186592798764675,0.132051991575723,11895.119336605072021
1321,06037530301,1599,657,591300.000000000000000,10.664463996887207,11.167691230773926,0.503227233886719,10.917119913086681,0.139510775435979,7172.547782897949219
1322,06037530302,1600,936,842400.000000000000000,10.574485778808594,11.170668601989746,0.596182823181152,10.914428032361544,0.151663223250749,10215.904638290405273
1323,06037532002,1601,926,833400.000000000000000,10.781862258911133,11.240649223327637,0.458786964416504,10.987274089590777,0.096870787226654,10174.215806961059570
1324,06037532101,1602,1599,1439100.000000000000000,9.850441932678223,11.104169845581055,1.253727912902832,10.613070411037997,0.285167313694996,16970.299587249755859
1325,06037138000,1603,4977,4479300.000000000000000,5.476185321807861,8.451932907104492,2.975747585296631,7.194095345800460,0.810773833487354,35805.012536048889160
1326,06037481714,1604,527,474300.000000000000000,9.200963020324707,10.449486732482910,1.248523712158203,9.672247224333617,0.328592434985274,5097.274287223815918
1327,06037481800,1605,911,819900.000000000000000,8.917775154113770,9.708087921142578,0.790312767028809,9.266239467750658,0.183616707149668,8441.544155120849609
1328,06037433200,1606,1887,1698300.000000000000000,10.267179489135742,11.161183357238770,0.894003868103027,10.878354655287540,0.174608812345018,20527.455234527587891
1329,06037433302,1607,914,822600.000000000000000,10.378263473510742,11.698719024658203,1.320455551147461,11.010961000455026,0.238564945703201,10064.018354415893555
1330,06037433501,1608,1325,1192500.000000000000000,9.620986938476562,10.738554000854492,1.117567062377930,10.357115671409751,0.236697123845595,13723.178264617919922
1331,06037433402,1609,620,558000.000000000000000,10.175919532775879,10.617372512817383,0.441452980041504,10.402666218050065,0.111143972601370,6449.653055191040039
1332,06037433700,1610,3448,3103200.000000000000000,9.228937149047852,11.026844978332520,1.797907829284668,10.094105918280210,0.313392703406033,34804.477206230163574
1333,06037433801,1611,1737,1563300.000000000000000,9.558120727539062,10.280101776123047,0.721981048583984,9.959976954506812,0.156698899104561,17300.479969978332520
1334,06037433601,1612,1212,1090800.000000000000000,10.256589889526367,10.980507850646973,0.723917961120605,10.659375558985342,0.166230650928039,12919.163177490234375
1335,06037134710,1613,621,558900.000000000000000,8.023762702941895,8.405142784118652,0.381380081176758,8.180727279896514,0.089062929528103,5080.231640815734863
1336,06037134520,1614,1080,972000.000000000000000,8.033953666687012,8.381614685058594,0.347661018371582,8.208719396591187,0.071390854530950,8865.416948318481445
1337,06037134720,1615,1080,972000.000000000000000,7.994481563568115,8.403601646423340,0.409120082855225,8.162544489348376,0.094441303280333,8815.548048496246338
1338,06037134800,1616,2082,1873800.000000000000000,7.598808288574219,8.226255416870117,0.627447128295898,7.918318230640876,0.142844952679743,16485.938556194305420
1339,06037134901,1617,1179,1061100.000000000000000,7.632620334625244,8.086009979248047,0.453389644622803,7.833721787369383,0.087338528610757,9235.957987308502197
1340,06037135111,1618,1159,1043100.000000000000000,8.086130142211914,8.816573143005371,0.730443000793457,8.425606392703250,0.199115343750579,9765.277809143066406
1341,06037135201,1619,1707,1536300.000000000000000,7.853436946868896,9.158075332641602,1.304638385772705,8.369730980408841,0.332740919085660,14287.130783557891846
1342,06037408628,1620,1982,1783800.000000000000000,7.860288143157959,9.862725257873535,2.002437114715576,9.202158456132583,0.418958169570946,18238.678060054779053
1343,06037408705,1621,2145,1930500.000000000000000,8.260471343994141,9.507942199707031,1.247470855712891,9.022023382386962,0.236938526485748,19352.240155220031738
1344,06037408703,1622,6309,5678100.000000000000000,7.134016513824463,9.828397750854492,2.694381237030029,8.906332566292582,0.555776806748140,56190.052160739898682
1345,06037406602,1623,1765,1588500.000000000000000,8.477362632751465,9.482559204101562,1.005196571350098,9.010455136393690,0.250315747907390,15903.453315734863281
1346,06037408800,1624,1991,1791900.000000000000000,8.881128311157227,9.598867416381836,0.717739105224609,9.112470004140642,0.133978919244317,18142.927778244018555
1347,06037232600,1625,889,800100.000000000000000,11.073612213134766,11.347477912902832,0.273865699768066,11.231448621932245,0.066768903934114,9984.757824897766113
1348,06037232500,1626,849,764100.000000000000000,10.784937858581543,11.321619987487793,0.536682128906250,11.110675723027565,0.112058019346462,9432.963688850402832
1349,06037232800,1627,480,432000.000000000000000,11.136277198791504,11.776502609252930,0.640225410461426,11.616506783167521,0.173361120810216,5575.923255920410156
1350,06037232700,1628,755,679500.000000000000000,11.212766647338867,11.783001899719238,0.570235252380371,11.521707782366418,0.191441062861297,8698.889375686645508
1351,06037234300,1629,977,879300.000000000000000,10.268726348876953,10.483311653137207,0.214585304260254,10.377103794804615,0.046949809747444,10138.430407524108887
1352,06037234700,1630,802,721800.000000000000000,10.406982421875000,11.162429809570312,0.755447387695312,10.870605459237039,0.182918472215929,8718.225578308105469
1353,06037234800,1631,729,656100.000000000000000,10.977406501770020,11.227392196655273,0.249985694885254,11.098579542790585,0.057909997822323,8090.864486694335938
1354,06037235100,1632,1327,1194300.000000000000000,9.521524429321289,10.392786979675293,0.871262550354004,9.958318955393420,0.217228188287850,13214.689253807067871
1355,06037234600,1633,1444,1299600.000000000000000,10.283412933349609,11.091808319091797,0.808395385742188,10.768670774232648,0.158395269944201,15549.960597991943359
1356,06037234000,1634,1379,1241100.000000000000000,10.244740486145020,10.540013313293457,0.295272827148438,10.399544879783315,0.055887258954067,14340.972389221191406
1357,06037235202,1635,942,847800.000000000000000,10.073473930358887,11.099884033203125,1.026410102844238,10.674985216428267,0.243848006601191,10055.836073875427246
1358,06037235201,1636,729,656100.000000000000000,10.757968902587891,11.299264907836914,0.541296005249023,11.110422165796100,0.091498703839668,8099.497758865356445
1359,06037703100,1637,2966,2669400.000000000000000,8.917127609252930,10.516296386718750,1.599168777465820,9.931455214764730,0.320226279241160,29456.696166992187500
1360,06037700600,1638,5280,4752000.000000000000000,9.260728836059570,11.621077537536621,2.360348701477051,10.951961460438641,0.511979571414967,57826.356511116027832
1361,06037703200,1639,2333,2099700.000000000000000,9.842989921569824,10.724904060363770,0.881914138793945,10.366020367373430,0.176340626631426,24183.925517082214355
1362,06037701502,1640,682,613800.000000000000000,9.692766189575195,9.881298065185547,0.188531875610352,9.806264401880528,0.042937582256021,6687.872322082519531
1363,06037620002,1641,1326,1193400.000000000000000,8.999972343444824,9.655922889709473,0.655950546264648,9.168728633523886,0.140015912657806,12157.734168052673340
1364,06037533701,1642,444,399600.000000000000000,11.077459335327148,11.499280929565430,0.421821594238281,11.185810941833633,0.070920391410578,4966.500058174133301
1365,06037191000,1643,675,607500.000000000000000,11.047301292419434,11.401780128479004,0.354478836059570,11.248628465157967,0.097058884934571,7592.824213981628418
1366,06037533107,1644,382,343800.000000000000000,10.756709098815918,10.986129760742188,0.229420661926270,10.864551646547168,0.051685270018536,4150.258728981018066
1367,06037534302,1645,431,387900.000000000000000,10.087935447692871,10.826794624328613,0.738859176635742,10.486467157881664,0.249884360362495,4519.667345046997070
1368,06037532500,1646,1134,1020600.000000000000000,9.978160858154297,10.721911430358887,0.743750572204590,10.401516053201449,0.193800825195109,11795.319204330444336
1369,06037534404,1647,456,410400.000000000000000,10.789359092712402,11.394532203674316,0.605173110961914,11.099008857158193,0.138566761733202,5061.148038864135742
1370,06037481201,1648,1106,995400.000000000000000,9.820521354675293,10.676148414611816,0.855627059936523,10.404056147252888,0.125403912765383,11506.886098861694336
1371,06037533401,1649,527,474300.000000000000000,9.784987449645996,11.136750221252441,1.351762771606445,10.674650270074775,0.373521316116425,5625.540692329406738
1372,06037123206,1650,667,600300.000000000000000,10.297337532043457,10.782238960266113,0.484901428222656,10.487548074622204,0.110099345411370,6995.194565773010254
1373,06037534201,1651,571,513900.000000000000000,9.808900833129883,10.796294212341309,0.987393379211426,10.532935369661935,0.233887561244699,6014.306096076965332
1374,06037534900,1652,1153,1037700.000000000000000,11.027602195739746,11.297350883483887,0.269748687744141,11.153485858947013,0.056967330120217,12859.969195365905762
1375,06037430801,1653,1858,1672200.000000000000000,8.943168640136719,10.102531433105469,1.159362792968750,9.476981099891457,0.267012354087306,17608.230883598327637
1376,06037430724,1654,643,578700.000000000000000,9.481546401977539,10.034376144409180,0.552829742431641,9.750171975807676,0.098264585968358,6269.360580444335938
1377,06037403304,1655,3542,3187800.000000000000000,8.716759681701660,10.295875549316406,1.579115867614746,9.496760163180644,0.315918526170033,33637.524497985839844
1378,06037403321,1656,4805,4324500.000000000000000,7.833862781524658,10.331482887268066,2.497620105743408,9.028366037263583,0.762638560385942,43381.298809051513672
1379,06037403318,1657,3528,3175200.000000000000000,8.703397750854492,10.056221961975098,1.352824211120605,9.346309734580197,0.295935768808813,32973.780743598937988
1380,06037403317,1658,3545,3190500.000000000000000,8.501644134521484,10.421822547912598,1.920178413391113,9.379017430939022,0.347589030719708,33248.616792678833008
1381,06037403320,1659,1631,1467900.000000000000000,8.580936431884766,9.543834686279297,0.962898254394531,8.994256220150403,0.185330497960732,14669.631895065307617
1382,06037195500,1660,1353,1217700.000000000000000,9.926140785217285,11.228399276733398,1.302258491516113,10.627647691713998,0.258886377330007,14379.207326889038086
1383,06037195720,1661,303,272700.000000000000000,10.755107879638672,11.805681228637695,1.050573348999023,11.382666836477348,0.292503115042276,3448.948051452636719
1384,06037195710,1662,512,460800.000000000000000,10.868784904479980,11.455665588378906,0.586880683898926,11.198875864967704,0.135582593316848,5733.824442863464355
1385,06037197410,1663,1503,1352700.000000000000000,10.268574714660645,11.702862739562988,1.434288024902344,11.024789903454201,0.358465761323521,16570.259224891662598
1386,06037195802,1664,393,353700.000000000000000,11.185566902160645,11.361827850341797,0.176260948181152,11.257157095212669,0.038455344534475,4424.062738418579102
1387,06037197300,1665,724,651600.000000000000000,10.291902542114258,11.339993476867676,1.048090934753418,10.841475946468544,0.227549842733637,7849.228585243225098
1388,06037197200,1666,860,774000.000000000000000,10.067010879516602,11.241975784301758,1.174964904785156,10.645413323335870,0.233137198278111,9155.055458068847656
1389,06037542502,1667,1097,987300.000000000000000,10.047360420227051,10.704903602600098,0.657543182373047,10.375241435215271,0.154908578868877,11381.639854431152344
1390,06037543703,1668,1157,1041300.000000000000000,9.414927482604980,9.761407852172852,0.346480369567871,9.621837813790338,0.060867730229347,11132.466350555419922
1391,06037571000,1669,1952,1756800.000000000000000,9.409319877624512,10.538241386413574,1.128921508789062,10.034783416107052,0.228965403921323,19587.897228240966797
1392,06037570204,1670,601,540900.000000000000000,9.519975662231445,10.370150566101074,0.850174903869629,9.951463447037632,0.248417080684836,5980.829531669616699
1393,06037570303,1671,679,611100.000000000000000,9.888019561767578,10.858301162719727,0.970281600952148,10.274180818200989,0.307003951796383,6976.168775558471680
1394,06037555104,1672,977,879300.000000000000000,10.062232017517090,10.574489593505859,0.512257575988770,10.377692923453106,0.129072265398824,10139.005986213684082
1395,06037570502,1673,2219,1997100.000000000000000,9.761246681213379,10.568827629089355,0.807580947875977,10.119926293189593,0.169633781164979,22456.116444587707520
1396,06037570402,1674,1561,1404900.000000000000000,10.362229347229004,11.039209365844727,0.676980018615723,10.730764306561447,0.147446871286234,16750.723082542419434
1397,06037570501,1675,1656,1490400.000000000000000,9.677086830139160,10.519618034362793,0.842531204223633,10.074847676327838,0.208960523121786,16683.947751998901367
1398,06037570603,1676,809,728100.000000000000000,9.805936813354492,10.143749237060547,0.337812423706055,10.036181915528401,0.054480786542325,8119.271169662475586
1399,06037570301,1677,1323,1190700.000000000000000,9.266264915466309,10.790364265441895,1.524099349975586,10.198180389692634,0.267978275593507,13492.192655563354492
1400,06037570602,1678,1136,1022400.000000000000000,9.840545654296875,10.199917793273926,0.359372138977051,10.032127058841812,0.072134287826589,11396.496338844299316
1401,06037570304,1679,630,567000.000000000000000,10.028472900390625,10.837048530578613,0.808575630187988,10.267408442118811,0.247657650176190,6468.467318534851074
1402,06037504102,1680,7028,6325200.000000000000000,9.009593009948730,10.262563705444336,1.252970695495605,9.680760415223219,0.302857995666511,68036.384198188781738
1403,06037480002,1681,1491,1341900.000000000000000,9.616985321044922,10.668704032897949,1.051718711853027,10.122293674410150,0.192515863872594,15092.339868545532227
1404,06037620102,1682,981,882900.000000000000000,8.747569084167480,9.234696388244629,0.487127304077148,9.032102242643802,0.062912741717633,8860.492300033569336
1405,06037293301,1683,935,841500.000000000000000,9.212124824523926,9.936667442321777,0.724542617797852,9.665708732604980,0.236309362598585,9037.437664985656738
1406,06037300100,1684,2847,2562300.000000000000000,5.539877414703369,8.738420486450195,3.198543071746826,8.176222736390800,0.406732391399190,23277.706130504608154
1407,06037300501,1685,1374,1236600.000000000000000,8.425746917724609,9.116944313049316,0.691197395324707,8.882432427468778,0.145580388794868,12204.462155342102051
1408,06037101400,1686,6442,5797800.000000000000000,6.568555355072021,9.587642669677734,3.019087314605713,8.376249700109250,0.556123193758468,53959.800568103790283
1409,06037480303,1687,494,444600.000000000000000,10.623824119567871,11.747650146484375,1.123826026916504,11.226515188873538,0.278276723461963,5545.898503303527832
1410,06037463602,1688,1036,932400.000000000000000,9.306469917297363,10.130126953125000,0.823657035827637,9.603961962070244,0.163199644367611,9949.704592704772949
1411,06037463601,1689,1040,936000.000000000000000,9.253946304321289,10.116114616394043,0.862168312072754,9.493167661703550,0.166317360181621,9872.894368171691895
1412,06037462302,1690,714,642600.000000000000000,9.226775169372559,9.961372375488281,0.734597206115723,9.681434028956737,0.197030203091498,6912.543896675109863
1413,06037462301,1691,689,620100.000000000000000,9.325477600097656,10.094099998474121,0.768622398376465,9.804971333685046,0.175353640534812,6755.625248908996582
1414,06037462202,1692,582,523800.000000000000000,9.255455970764160,10.030571937561035,0.775115966796875,9.675548058604866,0.205975348402189,5631.168970108032227
1415,06037462201,1693,572,514800.000000000000000,9.356410980224609,10.240969657897949,0.884558677673340,9.880087887490546,0.263180164958309,5651.410271644592285
1416,06037462002,1694,558,502200.000000000000000,9.234105110168457,9.715563774108887,0.481458663940430,9.506973671656782,0.098308906375353,5304.891308784484863
1417,06037462001,1695,567,510300.000000000000000,9.408402442932129,9.838389396667480,0.429986953735352,9.654970148883800,0.121368576888065,5474.368074417114258
1418,06037461902,1696,858,772200.000000000000000,9.280152320861816,9.987969398498535,0.707817077636719,9.651824209795688,0.162498231442160,8281.265172004699707
1419,06037461901,1697,902,811800.000000000000000,9.234477043151855,10.126918792724609,0.892441749572754,9.787074767829573,0.198324842275830,8827.941440582275391
1420,06037461502,1698,1301,1170900.000000000000000,8.557049751281738,9.666366577148438,1.109316825866699,9.188684937039492,0.270173275102489,11954.479103088378906
1421,06037186201,1699,581,522900.000000000000000,10.967820167541504,11.788275718688965,0.820455551147461,11.439689583704517,0.180520296097704,6646.459648132324219
1422,06037183702,1700,981,882900.000000000000000,9.806885719299316,11.054559707641602,1.247673988342285,10.542230833561048,0.278982766010545,10341.928447723388672
1423,06037183701,1701,562,505800.000000000000000,10.100772857666016,10.835621833801270,0.734848976135254,10.618871386789342,0.115945888488006,5967.805719375610352
1424,06037183402,1702,576,518400.000000000000000,11.444643974304199,12.537766456604004,1.093122482299805,11.752148439486822,0.248076669099939,6769.237501144409180
1425,06037183401,1703,536,482400.000000000000000,11.406528472900391,12.267839431762695,0.861310958862305,11.718949113319169,0.205341469453067,6281.356724739074707
1426,06037183222,1704,1030,927000.000000000000000,12.026303291320801,13.748878479003906,1.722575187683105,12.968559416057994,0.399666542669176,13357.616198539733887
1427,06037183221,1705,777,699300.000000000000000,10.917033195495605,13.242393493652344,2.325360298156738,12.024625130141564,0.514560875056328,9343.133726119995117
1428,06037143603,1706,583,524700.000000000000000,10.156746864318848,11.162264823913574,1.005517959594727,10.747017636307312,0.344388806855008,6265.511281967163086
1429,06037701701,1707,730,657000.000000000000000,9.739062309265137,10.025092124938965,0.286029815673828,9.822693678450911,0.044335065982171,7170.566385269165039
1430,06037701100,1708,2719,2447100.000000000000000,8.639956474304199,10.537372589111328,1.897416114807129,9.948263644646003,0.350719249489792,27049.328849792480469
1431,06037701302,1709,502,451800.000000000000000,8.850211143493652,9.376057624816895,0.525846481323242,9.095070531168782,0.152073284784312,4565.725406646728516
1432,06037701601,1710,1369,1232100.000000000000000,9.035530090332031,10.183690071105957,1.148159980773926,9.524302849027691,0.283455273772893,13038.770600318908691
1433,06037701801,1711,1998,1798200.000000000000000,9.699401855468750,10.444912910461426,0.745511054992676,10.018077800223777,0.184468395705720,20016.119444847106934
1434,06037701602,1712,738,664200.000000000000000,9.664064407348633,9.988788604736328,0.324724197387695,9.778390084501851,0.055727904223445,7216.451882362365723
1435,06037701501,1713,684,615600.000000000000000,9.328730583190918,9.824485778808594,0.495755195617676,9.590155315678022,0.106768862527085,6559.666235923767090
1436,06037701702,1714,670,603000.000000000000000,9.711782455444336,9.876883506774902,0.165101051330566,9.773905062319628,0.034690568529566,6548.516391754150391
1437,06037482001,1715,3147,2832300.000000000000000,8.835651397705078,10.885245323181152,2.049593925476074,10.183471040268113,0.551225537061239,32047.383363723754883
1438,06037482002,1716,2758,2482200.000000000000000,9.071119308471680,10.529900550842285,1.458781242370605,9.660735896914829,0.290075065210106,26644.309603691101074
1439,06037482101,1717,1274,1146600.000000000000000,8.923870086669922,9.879988670349121,0.956118583679199,9.402337821349619,0.152625519704510,11978.578384399414062
1440,06037482201,1718,846,761400.000000000000000,9.587367057800293,10.326979637145996,0.739612579345703,10.024430642454901,0.149726279640516,8480.668323516845703
1441,06037482202,1719,729,656100.000000000000000,9.886769294738770,10.450059890747070,0.563290596008301,10.115707706195010,0.136324619379970,7374.350917816162109
1442,06037482102,1720,1213,1091700.000000000000000,9.413934707641602,10.497539520263672,1.083604812622070,10.041559669859431,0.257937697767985,12180.411879539489746
